t [s]; current [mA]
0.02905;1620.391845703125
0.0291;1643.5546875
0.02915;1662.689208984375
0.0292;1680.816650390625
0.02925;1699.951171875
0.0293;1722.10693359375
0.02935;1742.24853515625
0.0294;1763.397216796875
0.02945;1779.510498046875
0.0295;1798.64501953125
0.02955;1818.78662109375
0.0296;1838.92822265625
0.02965;1860.076904296875
0.0297;1877.197265625
0.02975;1889.2822265625
0.0298;1900.360107421875
0.02985;1916.473388671875
0.0299;1936.614990234375
0.02995;1974.884033203125
0.03;2027.252197265625
0.03005;2075.592041015625
0.0301;2118.896484375
0.03015;2173.27880859375
0.0302;2229.67529296875
0.03025;2259.8876953125
0.0303;2274.993896484375
0.03035;1999.053955078125
0.0304;1678.802490234375
0.03045;1520.69091796875
0.0305;1552.91748046875
0.03055;1582.122802734375
0.0306;1606.292724609375
0.03065;1632.476806640625
0.0307;1654.632568359375
0.03075;1671.7529296875
0.0308;1683.837890625
0.03085;1697.93701171875
0.0309;1709.014892578125
0.03095;1719.085693359375
0.031;1729.156494140625
0.03105;1736.2060546875
0.0311;1747.283935546875
0.03115;1754.33349609375
0.0312;1761.383056640625
0.03125;1767.425537109375
0.0313;1775.482177734375
0.03135;1782.53173828125
0.0314;1792.6025390625
0.03145;1799.652099609375
0.0315;1810.72998046875
0.03155;1817.779541015625
0.0316;1827.850341796875
0.03165;1830.87158203125
0.0317;1840.9423828125
0.03175;1846.98486328125
0.0318;1858.062744140625
0.03185;1866.119384765625
0.0319;1878.204345703125
0.03195;1893.310546875
0.032;1930.572509765625
0.03205;1974.884033203125
0.0321;2020.20263671875
0.03215;2068.54248046875
0.0322;2110.83984375
0.03225;2139.0380859375
0.0323;2146.087646484375
0.03235;1997.039794921875
0.0324;1610.321044921875
0.03245;1437.103271484375
0.0325;1469.329833984375
0.03255;1497.528076171875
0.0326;1522.705078125
0.03265;1542.8466796875
0.0327;1561.981201171875
0.03275;1579.1015625
0.0328;1593.20068359375
0.03285;1602.264404296875
0.0329;1613.34228515625
0.03295;1622.406005859375
0.033;1632.476806640625
0.03305;1637.51220703125
0.0331;1646.575927734375
0.03315;1654.632568359375
0.0332;1659.66796875
0.03325;1667.724609375
0.0333;1677.79541015625
0.03335;1684.844970703125
0.0334;1690.887451171875
0.03345;1691.89453125
0.0335;1700.958251953125
0.03355;1705.99365234375
0.0336;1709.014892578125
0.03365;1715.057373046875
0.0337;1723.114013671875
0.03375;1731.170654296875
0.0338;1742.24853515625
0.03385;1755.340576171875
0.0339;1772.4609375
0.03395;1791.595458984375
0.034;1816.7724609375
0.03405;1846.98486328125
0.0341;1886.260986328125
0.03415;1936.614990234375
0.0342;1990.997314453125
0.03425;2034.3017578125
0.0343;2108.82568359375
0.03435;2185.36376953125
0.0344;2222.625732421875
0.03445;2115.875244140625
0.0345;1694.915771484375
0.03455;1305.17578125
0.0346;1319.27490234375
0.03465;1346.466064453125
0.0347;1372.650146484375
0.03475;1393.798828125
0.0348;1414.947509765625
0.03485;1433.074951171875
0.0349;1452.20947265625
0.03495;1469.329833984375
0.035;1485.443115234375
0.03505;1501.556396484375
0.0351;1515.655517578125
0.03515;1531.768798828125
0.0352;1545.867919921875
0.03525;1555.938720703125
0.0353;1573.05908203125
0.03535;1587.158203125
0.0354;1597.22900390625
0.03545;1609.31396484375
0.0355;1620.391845703125
0.03555;1631.4697265625
0.0356;1641.54052734375
0.03565;1653.62548828125
0.0357;1671.7529296875
0.03575;1705.99365234375
0.0358;1743.255615234375
0.03585;1785.552978515625
0.0359;1823.822021484375
0.03595;1858.062744140625
0.036;1872.161865234375
0.03605;1630.462646484375
0.0361;1360.565185546875
0.03615;1308.197021484375
0.0362;1337.40234375
0.03625;1362.579345703125
0.0363;1384.735107421875
0.03635;1406.890869140625
0.0364;1424.01123046875
0.03645;1437.103271484375
0.0365;1450.1953125
0.03655;1458.251953125
0.0366;1469.329833984375
0.03665;1477.386474609375
0.0367;1484.43603515625
0.03675;1494.5068359375
0.0368;1501.556396484375
0.03685;1508.60595703125
0.0369;1517.669677734375
0.03695;1527.740478515625
0.037;1534.7900390625
0.03705;1541.839599609375
0.0371;1552.91748046875
0.03715;1560.97412109375
0.0372;1570.037841796875
0.03725;1580.108642578125
0.0373;1592.193603515625
0.03735;1605.28564453125
0.0374;1618.377685546875
0.03745;1631.4697265625
0.0375;1652.618408203125
0.03755;1687.8662109375
